Cler_surn	Cler_fore
Anstey	Josephus
Anstice	John
Anstice	Robert
Anstie	Edmundus
Anstie	Edwardus
Anstie	Petrus
Anston	Thomas
Ansty	Thomas
Anstye	Michaelis
Anstye	Petrus
Anterbus	Radulphus
Anthill	Johannes
Anthonie	Nicholaus
Anthonius	Carolus
Anthonius	Johannes
Anthony	Charles
Anthony	John
Anthony	Marcus
Anthony	William
Anthonye	Johannes
Anthorp	William Hutchinson
Antill	Gulielmus
Anton	Robertus
Antonius	Marius
Antram	Johannes
Antram	Richard
Antram	Richardus
Antrim de Lymington	Samuel
Antrobus	Edmund
Antrobus	Georgius
Antrobus	Guilielmus
Antrobus	Gulielmus
Antrobus	Guliemus
Antrobus	Henry
Antrobus	Johannes
Antrobus	John
Antrobus	Philip
Antrobus	Radulphus
Antrobus	William
Antrobus	Willmus
Anwick	Amon
Anwike alias Vestell	Johannes
Anwill	Elizaeus
Anwill	Gulielmus
Anwill	Johannes
Anwyl	Lewis
Anwyl	Ludovicus
Anwyl	Maurice
Anwyl	Mauritius
Anwyl	Rice
Anwyl	Robert
Anwyl	William
Anwyl Owen	Ellis
Anwyl Owen	Owen
Anwyl Roberts	William
Anwyll	Gulielmus
Anwyll	Ludovicus
Anyon	Joannem
Anyon	Joannes
Anyon	Johannes
Anyon	Thomas
ap D'd	Homfridus
ap David	Griffinus
ap David	Ricus
ap David	Thomas
ap David ap Gruff'	Willimus
ap David ap Rice	Hugo
ap Howell	Johannes
ap Howell	Richardus
ap Hugh	David
