Cler_surn	Cler_fore
Alexander	Mauritius
Alexander	Mauritius
Alexander	Richard
Alexander	Richard
Alexander	Richard
Alexander	Thomas
Alexander	Thomas
Alexander	Thomas
Alexander	Thomas
Alexander	Thomas
Alexander	Wilhelmus
Alexander	William
Aleyn	Giles
Aleyn	Thomas
Aleyn	Thomas
Aleyn	Thomas
Aleyn	Thomas
Aleyn	Thomas
Aleyn	Thomas
Aleyn	Thomas
Aleyn	Thomas
Aleyn	Thomas
Aleyn	Thomas
Alfeild	Richard
Alfeild	Richard
Alfeild	Richardus
Alfield	Ambrosius
Alfield	Ambrosius
Alford	Thomas
Alford	Gulielmus
Alford	Gulielmus
Alford	Robert
Alford	Samuel
Alford	Theophilus
Alford	Theophilus
Alford	Theophilus
Alford	Thomas
Alford	Thomas
Alford	Thomas
Alford	Thomas
Alfounder	Robert
Alfounder	Robert
Alfounder	Robert
Alfray	Henry
Alfraye	Francis
Alfrey	Henry
Algar	Thomas
Alger	Daniel
Alger	Daniel
Algor	Richard
Alhow	Robert
Alies	Nathaniel
Alington	Robert
Alington	Robert
Alington	Robertus
Alington	Robertus
Aliothe Warner	Stephen
Alkin	Sampson
Alkin	Sampson
Alkin	Sampson
Alkin	Simon
Alkin	Simon
Alkin	Simon
Allader	David
Allain	Henricus
Allain	Henry
Allain	Henry
Allain	Henry
Allam	Samuel
Allambridge	John
Allambrigg	Peter
Allambrigge	John
Allan	Anthony
Allan	Georgius
Allan	John
Allan	William
Allanbridge	Joannes
Allanbridge	Joannes
Allanbridge	Joannes
Allanbridge	Joannes
Allanbridge	Johannes
Allane	Andreas
Allanson	Edward
Allanson	Edward
Allanson	Johanne
Allanson	Joseph
Allanson	Stephanus
Allanson	Stephanus
Allanson	Stephanus
Allanson	Stephen
Allanson	Stephen
Allanson	Thomas
Allanson	Thomas
Allanson	William
Allardes	Thomas
Allason	Joannes
Allason	Johannes
Allason	Johannes
Allason	Johannes
Allason	Johannes
Allbardos	Thomas
Allbirt	Thomas
Allbrightus	Guilielmus
Allcock	Thomas
Alldrid	Gulielmus
Alldrid	William
Alldridge	Robertum
Alleine	Jonathan
Alleine	Jonathan
Alleine	Jonathan
Alleine	Richardus
Alleine	Richardus
Allembrigg	John
Allen	Abraham
Allen	Abraham
Allen	Abrahamus
Allen	Alexander
Allen	Anthony
Allen	Charles
Allen	Charles
Allen	Charles
Allen	Charles J
Allen	Cuthbert
Allen	Edmund
Allen	Edmundus
Allen	Edmundus
Allen	Eduardus
Allen	Eduardus
Allen	Edward
Allen	Edward
Allen	Fiffield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Fifield
Allen	Francis
Allen	Franciscus
Allen	Franciscus
Allen	George
Allen	Georgius
Allen	Georgius
Allen	Georgius
Allen	Georgius
Allen	Gilbert
Allen	Gilbert
Allen	Gilbert
Allen	Gilbert
Allen	Gilbertus
Allen	Gualterus
Allen	Guilielmus
Allen	Guilielmus
Allen	Guilielmus
Allen	Guilielmus
Allen	Gulielmus
Allen	Gulielmus
Allen	Gulielmus
Allen	Henricus
Allen	Henricus
Allen	Henricus
Allen	Henricus
Allen	Henricus
Allen	Henricus
Allen	Henrie
Allen	Henrie
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Henry
Allen	Humphrey
Allen	Humphrey
Allen	Humphrey
Allen	Humphrey
Allen	Jacobus
Allen	Jacobus
Allen	Jacobus
Allen	James
Allen	James
Allen	James
Allen	James
Allen	James
Allen	Jer.
Allen	Joannes
Allen	Joannes
Allen	Joannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
Allen	Johannes
